ID	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO:0001947	GO:0001947	heart looping	64	0.295794144906485	0.997244127017818	0.463414634146341	0.735501126126126	0.610219821856083	3146	tags=27%, list=19%, signal=22%	SMAD3/ASB2/HIF1A/OVOL2/IFT57/MEF2C/NKX2-5/DLL1/FGF8/VANGL2/MICAL2/LBX1/TBX2/APLNR/STIL/WNT5A/NPHP3
GO:0002674	GO:0002674	negative regulation of acute inflammatory response	11	0.432323419133305	0.993050971793388	0.46448087431694	0.735501126126126	0.610219821856083	1628	tags=27%, list=10%, signal=25%	NLRP3/IL4/FCGR2B
GO:0018230	GO:0018230	peptidyl-L-cysteine S-palmitoylation	23	-0.33507304965709	-0.985522975300491	0.463768115942029	0.735501126126126	0.610219821856083	3559	tags=35%, list=21%, signal=27%	ZDHHC8/ZDHHC21/ZDHHC3/ZDHHC2/ZDHHC9/CLIP3/ZDHHC11/ZDHHC23
GO:0018231	GO:0018231	peptidyl-S-diacylglycerol-L-cysteine biosynthetic process from peptidyl-cysteine	23	-0.33507304965709	-0.985522975300491	0.463768115942029	0.735501126126126	0.610219821856083	3559	tags=35%, list=21%, signal=27%	ZDHHC8/ZDHHC21/ZDHHC3/ZDHHC2/ZDHHC9/CLIP3/ZDHHC11/ZDHHC23
GO:0033344	GO:0033344	cholesterol efflux	53	-0.278243200896288	-1.00238485413413	0.465181058495822	0.735596496380679	0.61029894725464	3559	tags=34%, list=21%, signal=27%	ZDHHC8/ABCA3/APOM/APOC1/APOA5/NR1H2/SPG11/APOC2/LRP1/SIRT1/TTC39B/PON1/ABCG5/ABCA7/CES1/STX12/ABCG1/PPARG
GO:0120031	GO:0120031	plasma membrane bounded cell projection assembly	438	0.23753232090595	1.00118828869346	0.465063001145475	0.735596496380679	0.61029894725464	2344	tags=16%, list=14%, signal=14%	MTSS1/ITGB4/F2RL1/CTTN/KANK1/ABLIM1/EMP1/EHD2/S1PR1/CDC42EP2/TACSTD2/FSCN1/ARHGEF4/SYNE2/YAP1/EMP2/FOXJ1/SPEF1/CCDC65/DPYSL3/CCR7/RSPH1/EPHA2/AJUBA/RAB17/S1PR2/EPS8/FNBP1L/LRRC43/KIT/CCL19/TRPM2/DAAM2/NCKAP1/AUTS2/AKAP4/EPS8L2/LPAR1/MAK/KCNF1/EPHB2/VAV3/KCNJ10/ABLIM3/TEKT2/IFT57/P2RY12/DNAH2/RAB3IP/EHD1/PARVA/NTN1/SPAG6/CDC42EP5/OCLN/VCL/KLF5/SNAP29/EZR/VANGL2/PALM/MAP4/RSPH4A/UNC119B/NME5/NDEL1/TEKT5/RP1L1/DNAI2/NISCH/SPAG16
GO:0038202	GO:0038202	TORC1 signaling	42	-0.286478569861342	-0.993365041058818	0.464935064935065	0.735596496380679	0.61029894725464	4174	tags=31%, list=25%, signal=23%	MLST8/SESN1/MFSD8/DGKQ/GPR137C/MTOR/ITFG2/DEPDC5/RNF152/SESN2/GPR137/RRAGB/KPTN
GO:0030042	GO:0030042	actin filament depolymerization	53	0.302411378155721	0.984847308728103	0.465007776049767	0.735596496380679	0.61029894725464	2677	tags=21%, list=16%, signal=18%	F2RL1/SCIN/EPS8/SPTBN1/PLEK/ADD2/MICAL2/TMOD1/LMOD3/PLEKHH2/CAPZA3
GO:1901976	GO:1901976	regulation of cell cycle checkpoint	40	-0.289431631900112	-0.984353894227174	0.465116279069767	0.735596496380679	0.61029894725464	1528	tags=15%, list=9%, signal=14%	BRCA2/CRY1/THOC1/FBXO4/BRCA1/GEN1
GO:0001756	GO:0001756	somitogenesis	64	-0.263133645155728	-0.985443134419077	0.465317919075145	0.735625112493988	0.610322689053184	4814	tags=39%, list=29%, signal=28%	TBX18/AXIN2/PSEN1/MED12/EP300/PALB2/TBX6/POFUT1/DKK1/FOXC1/NRARP/PLXNA2/ABI1/GDF3/LRP6/PRKDC/BMPR1A/FOXF1/KAT2A/PCDH8/MESP2/SEMA3C/EPB41L5/NKX3-1/ALDH1A2
GO:0070849	GO:0070849	response to epidermal growth factor	43	0.318662327690524	1.00395271602979	0.465818759936407	0.735676957209607	0.610365702818908	1433	tags=14%, list=9%, signal=13%	ID1/COL1A1/TDGF1/ERBB2/CFLAR/ZFP36L1
GO:0086010	GO:0086010	membrane depolarization during action potential	24	-0.334322728308049	-1.00135750701086	0.465853658536585	0.735676957209607	0.610365702818908	2582	tags=29%, list=15%, signal=25%	TRPM4/ANK2/KCNH2/YWHAH/ATP1A2/SCN5A/CACNA2D1
GO:0071542	GO:0071542	dopaminergic neuron differentiation	41	0.324879755088904	1.00097575782455	0.465909090909091	0.735676957209607	0.610365702818908	1968	tags=20%, list=12%, signal=17%	VEGFA/FOXA1/HIF1A/PHOX2B/FOXA2/EN1/FGF8/MANF
GO:0045137	GO:0045137	development of primary sexual characteristics	221	0.253499346239266	1.00072091409576	0.465982028241335	0.735676957209607	0.610365702818908	2933	tags=23%, list=17%, signal=19%	CYP1B1/INHBB/BASP1/LEP/NKX2-1/TNFAIP6/NR2F2/GATA1/VEGFA/SDC1/DACH1/KITLG/ARID5B/KIT/IRX5/BCL2/BIK/A2M/CCND1/KDR/LHFPL2/HOXA11/NPPC/VGF/FGF8/MMP14/HOXA10/DACH2/CBX2/RHOBTB3/INSL3/ADAM30/ZP3/BMPR1B/WT1/REC8/TFAP2C/MMP2/TLR9/MSH4/GATA6/NR0B1/TLR3/GNRH1/HOXA9/MAS1/LRP2/LHCGR/PDGFA/TGFBR1
GO:0090239	GO:0090239	regulation of histone H4 acetylation	12	0.427408169847911	0.997990316988853	0.465804066543438	0.735676957209607	0.610365702818908	1887	tags=25%, list=11%, signal=22%	MUC1/AUTS2/TAF7
GO:0051966	GO:0051966	regulation of synaptic transmission, glutamatergic	77	0.287982379637698	0.997479929897298	0.46606334841629	0.735676957209607	0.610365702818908	2601	tags=22%, list=15%, signal=19%	CCL2/ADORA2A/CCR2/PTGS2/OXTR/STXBP1/MEF2C/HTR2A/DGKI/LRRK2/TNF/ROR2/TSHZ3/CNR1/GRM1/CACNG2/CACNG7
GO:0033762	GO:0033762	response to glucagon	21	0.372786989458049	0.993457831433857	0.466192170818505	0.73569281682798	0.610378860995225	746	tags=14%, list=4%, signal=14%	ASS1/ARG1/GJB2
GO:0009437	GO:0009437	carnitine metabolic process	13	-0.399025091717959	-1.00047785678335	0.466517857142857	0.736019258059821	0.610649697984135	4018	tags=38%, list=24%, signal=29%	CPT2/ALDH9A1/TMLHE/CROT/POR
GO:0061307	GO:0061307	cardiac neural crest cell differentiation involved in heart development	15	-0.38517347211182	-1.00453515473606	0.467415730337079	0.736951610260201	0.611423238327465	2784	tags=33%, list=17%, signal=28%	PITX2/EDNRA/CITED2/SEMA3C/FOLR1
GO:0061308	GO:0061308	cardiac neural crest cell development involved in heart development	15	-0.38517347211182	-1.00453515473606	0.467415730337079	0.736951610260201	0.611423238327465	2784	tags=33%, list=17%, signal=28%	PITX2/EDNRA/CITED2/SEMA3C/FOLR1
GO:0044342	GO:0044342	type B pancreatic cell proliferation	27	0.355105285449162	0.99993902598311	0.467465753424658	0.736951610260201	0.611423238327465	2157	tags=22%, list=13%, signal=19%	SGPP2/DACH1/IGFBP3/PHOX2B/IGFBP5/IGFBP4
GO:0002138	GO:0002138	retinoic acid biosynthetic process	10	0.446039253936201	1.0016815398158	0.467741935483871	0.737011841360238	0.611473209986011	1349	tags=30%, list=8%, signal=28%	ALDH1A3/CRABP2/DHRS9
GO:0016102	GO:0016102	diterpenoid biosynthetic process	10	0.446039253936201	1.0016815398158	0.467741935483871	0.737011841360238	0.611473209986011	1349	tags=30%, list=8%, signal=28%	ALDH1A3/CRABP2/DHRS9
GO:0045776	GO:0045776	negative regulation of blood pressure	48	0.312992399906792	0.999684838781378	0.4679186228482	0.737029572042529	0.611487920519285	1623	tags=17%, list=10%, signal=15%	FFAR3/IER3/SOD2/PRCP/NTSR1/ADRB1/NOS2/GCH1
GO:0006991	GO:0006991	response to sterol depletion	16	-0.369812736285382	-0.997551017794507	0.467991169977925	0.737029572042529	0.611487920519285	4945	tags=38%, list=29%, signal=27%	SREBF2/NPC1L1/EIF2A/AMFR/ERLIN2/ARHGEF10L
GO:0032329	GO:0032329	serine transport	11	0.430184125133196	0.988136993295487	0.468123861566485	0.737051143503509	0.611505817613672	2952	tags=36%, list=18%, signal=30%	SLC1A4/SLC38A5/SERINC5/SLC38A7
GO:0043500	GO:0043500	muscle adaptation	100	0.27948074930568	0.99765381218758	0.468521229868228	0.737489325998426	0.61186936246016	1839	tags=17%, list=11%, signal=15%	HAMP/RGS2/SMAD3/TNFRSF1B/TNNC1/ATP2B4/HMOX1/CFLAR/PRKCA/PI16/JARID2/EDN1/LMCD1/IL1B/IGFBP5/PARP1/MIR17HG
GO:0003184	GO:0003184	pulmonary valve morphogenesis	19	-0.357628010312295	-0.991304604565542	0.469107551487414	0.738133647849065	0.612403933993701	4168	tags=37%, list=25%, signal=28%	SLIT2/NOS3/HEY2/ROBO1/SMAD2/HEYL/SMAD6
GO:1901985	GO:1901985	positive regulation of protein acetylation	43	-0.283488846000284	-0.978330139129282	0.46916890080429	0.738133647849065	0.612403933993701	5517	tags=49%, list=33%, signal=33%	ERCC6/TAOK1/PML/DIP2B/ISL1/NOS1/WBP2/TADA2B/PRKAA2/BAZ1B/PPARGC1A/SPHK2/ARRB1/KAT5/PRKAA1/RAPGEF3/FAM161A/BRCA1/SOX4/GATA3/SNAI2
GO:0070841	GO:0070841	inclusion body assembly	24	0.36098875453945	0.994282769546845	0.469594594594595	0.738615774230299	0.612803937561362	2890	tags=21%, list=17%, signal=17%	CLU/UBD/SORL1/DNAJB8/SACS
GO:0008593	GO:0008593	regulation of Notch signaling pathway	82	0.282945684355008	0.987877220637096	0.46996996996997	0.739018531097739	0.61313809099114	2553	tags=22%, list=15%, signal=19%	TSPAN5/YAP1/KIT/TP63/HEY1/DLL1/MMP14/BMP7/DLL4/YJEFN3/GATA5/BEND6/BCL6/HES1/ENHO/ITGB1BP1/JAG1/NFKBIA
GO:0043648	GO:0043648	dicarboxylic acid metabolic process	88	0.27928044359008	0.985642724561755	0.470588235294118	0.739802926246641	0.613788876491019	3532	tags=27%, list=21%, signal=22%	SLC7A11/ASS1/HAL/PRODH/AMDHD1/PCK1/HAAO/IDH2/GGT1/ALDH1L2/ASPA/ME2/MRPS36/MTHFD2/MTHFS/GCLC/ACMSD/SHMT1/SLC46A1/PRODH2/AADAT/SHMT2/ALDH1L1/GLS2
GO:0032486	GO:0032486	Rap protein signal transduction	13	-0.396950569970066	-0.995276396736695	0.470982142857143	0.740234304201254	0.614146775845984	5813	tags=69%, list=35%, signal=45%	PLK2/SGSM3/RDX/CBL/RAP2A/RAPGEF1/RAP1B/KIF14/RAPGEF3
GO:0006835	GO:0006835	dicarboxylic acid transport	93	0.279655691870709	0.990466282845776	0.471449487554905	0.740502835980548	0.614369567366898	3115	tags=29%, list=19%, signal=24%	ADORA2A/SLC7A11/GJA1/SLC1A3/SNCA/SLC1A4/SLC1A1/TRH/SLC13A3/NTSR1/KCNJ10/STXBP1/FOLR2/LRRC8A/LRRC8E/TNF/ABCC5/SLC26A1/UCP2/PRAF2/GRM1/LRP2/AVP/SLC25A21/SLC38A7/SLC46A1/CLN8
GO:0051546	GO:0051546	keratinocyte migration	20	0.373928675512746	0.986168539024409	0.471631205673759	0.740502835980548	0.614369567366898	2156	tags=25%, list=13%, signal=22%	MMP9/LRG1/EPB41L4B/PTEN/KRT16
GO:1990542	GO:1990542	mitochondrial transmembrane transport	72	0.286409733339521	0.985937199612976	0.471471471471471	0.740502835980548	0.614369567366898	4266	tags=26%, list=25%, signal=20%	SLC39A8/SLC25A23/SLC25A4/SFXN5/UCP1/LETM1/UCP2/TIMM17A/SLC25A31/TIMM17B/SLC25A21/GRPEL1/SFXN4/CPT1A/TOMM20L/SLC30A2/AFG3L2/SLC25A32/SLC25A22
GO:0010838	GO:0010838	positive regulation of keratinocyte proliferation	14	0.401903376795502	0.981015566735751	0.47153024911032	0.740502835980548	0.614369567366898	1028	tags=21%, list=6%, signal=20%	LRG1/AREG/TP63
GO:0032933	GO:0032933	SREBP signaling pathway	14	-0.391851042488348	-1.00285760552219	0.472727272727273	0.742035663272359	0.615641301105595	3388	tags=36%, list=20%, signal=29%	SREBF2/EIF2A/AMFR/ERLIN2/ARHGEF10L
GO:0055117	GO:0055117	regulation of cardiac muscle contraction	72	-0.259886599481972	-0.982000670176295	0.473214285714286	0.742611929494372	0.616119409240101	3254	tags=26%, list=19%, signal=21%	PIK3CG/SRI/HRC/PRKACA/ASB3/AKAP9/TRPM4/GSTM2/GATA4/ANK2/KCNQ1/TNNI3/ATP1A2/ATP1B1/SLC9A1/SCN5A/DMD/ADORA1/PKP2
GO:0000082	GO:0000082	G1/S transition of mitotic cell cycle	212	0.253282740418433	0.99651153395052	0.473548387096774	0.742759865707121	0.616242146794379	3258	tags=20%, list=19%, signal=17%	CCL2/MUC1/CDK6/GPR132/CDKN2B/BCL7A/PLK3/PIM2/BCL2/GFI1/NACC2/BCAT1/CCND1/CCND2/SMARCD3/CDKN1A/CDKN3/KANK2/MYC/E2F2/E2F7/BRD4/ID2/PTEN/ACTL6B/APPL2/DDR2/RRM2/CACNB4/DBF4/TERT/PHF8/CDKN2D/DCUN1D3/GTSE1/STIL/EZH2/PRMT2/CUL1/HYAL1/KCNA5/CDKN1B/MYO16
GO:0050996	GO:0050996	positive regulation of lipid catabolic process	26	-0.319166159770338	-0.985408460348398	0.473429951690821	0.742759865707121	0.616242146794379	3724	tags=38%, list=22%, signal=30%	DAGLB/AADAC/AKT2/APOA5/APOC2/SCT/PRKCE/IRS2/ABHD5/ADORA1
GO:1905314	GO:1905314	semi-lunar valve development	47	-0.281463635983414	-0.988855462970253	0.473972602739726	0.743048924669669	0.616481969008604	701	tags=15%, list=4%, signal=14%	BMPR2/ROCK2/GATA3/SLIT3/HEYL/SMAD6/SNAI2
GO:0023035	GO:0023035	CD40 signaling pathway	15	0.398144832122509	0.981734350780973	0.473967684021544	0.743048924669669	0.616481969008604	5243	tags=60%, list=31%, signal=41%	SLAMF1/CD86/TNFAIP3/CD40LG/TNIP2/ITGA5/ITGB1/SHARPIN/TREM2
GO:0002091	GO:0002091	negative regulation of receptor internalization	16	-0.367266651773807	-0.99068308452259	0.474613686534216	0.743865681779589	0.617159604107193	7576	tags=75%, list=45%, signal=41%	DLG4/UBQLN2/MTMR2/ANKRD13D/SDCBP/ANKRD13A/ATXN2/LRRTM1/ANKRD13B/LRPAP1/RIN3/PCSK9
GO:0003418	GO:0003418	growth plate cartilage chondrocyte differentiation	10	0.444464628698334	0.998145364425452	0.474910394265233	0.744036523850125	0.617301345858693	1503	tags=20%, list=9%, signal=18%	ANXA6/NPPC
GO:0099565	GO:0099565	chemical synaptic transmission, postsynaptic	126	-0.236246556013526	-0.985644468788853	0.475083056478405	0.744036523850125	0.617301345858693	3127	tags=25%, list=19%, signal=20%	GLRA3/GABRR3/RAB3GAP1/ZACN/GABRB3/DRD4/STX1B/GABRE/HTR3E/HTR3C/RIMS1/SLC8A3/GABRA3/ABAT/GABRD/NETO1/CHRND/GRIN2C/CHRNA3/CHRNB2/EEA1/MAPK8IP2/GRIK5/HCRT/P2RX1/GABRG2/CHRNA5/ADORA1/GRIN2D/SLC8A2/SLC1A7
GO:0006658	GO:0006658	phosphatidylserine metabolic process	21	-0.339509980094845	-0.984426604084318	0.475	0.744036523850125	0.617301345858693	2314	tags=24%, list=14%, signal=21%	OSBPL5/ABHD12B/LPCAT4/PLA1A/OSBPL10
GO:0060996	GO:0060996	dendritic spine development	81	0.28194488077389	0.985977378114232	0.475409836065574	0.744360092161315	0.617569799284799	3023	tags=26%, list=18%, signal=21%	DBN1/CAMK1/EPHA4/LRP8/SDK1/LPAR1/EPHB2/MEF2C/PTPRS/EPHB3/PAK3/NGEF/LRRK2/ARC/PTEN/GRIN3A/SIPA1L1/EFNA1/NCK2/MAPK6/SHANK3
GO:0016101	GO:0016101	diterpenoid metabolic process	83	-0.252490556454755	-0.98293965480686	0.475609756097561	0.744484920209323	0.617673364794779	2140	tags=20%, list=13%, signal=18%	ALDH3A2/AKR1C1/ALDH1A1/LRP1/RETSAT/SCPEP1/PNPLA4/CYP1A2/AKR1B10/RBP4/PECR/AKR1C3/AKR1C4/CYP3A7/ALDH1A2/CYP2D6/AWAT2
GO:0051385	GO:0051385	response to mineralocorticoid	36	0.330346820656023	0.98745272486186	0.476190476190476	0.744641204121133	0.617803028145977	3447	tags=36%, list=20%, signal=29%	SGK1/IGF1R/SCNN1A/CCND1/EDN1/FOSB/PARP1/HSD3B1/SCNN1B/CALM3/FOS/RAN/SCNN1G
GO:1903672	GO:1903672	positive regulation of sprouting angiogenesis	19	0.377980506920493	0.986694633410792	0.476106194690265	0.744641204121133	0.617803028145977	1506	tags=26%, list=9%, signal=24%	IL10/VEGFA/GHRL/FUT1/DLL1
GO:0030641	GO:0030641	regulation of cellular pH	82	-0.253559679481936	-0.98667367449429	0.476190476190476	0.744641204121133	0.617803028145977	4825	tags=37%, list=29%, signal=26%	PPT1/ATP6V0B/SLC45A2/SLC9A6/CLN6/HVCN1/SLC26A3/TMEM9/SLC4A7/ATP6V1H/SLC12A5/SPNS1/SLC11A1/SLC9A5/TMEM175/DMXL1/DMXL2/CA7/CLCN3/CLN5/CCDC115/NOX1/RAB38/SLC26A6/SLC9A3/AQP11/CA2/CLIC4/SLC9A1/SLC4A8
GO:0050691	GO:0050691	regulation of defense response to virus by host	36	0.33007034400084	0.986626297575595	0.476190476190476	0.744641204121133	0.617803028145977	2336	tags=22%, list=14%, signal=19%	MMP12/IL4/APOBEC3G/IL1B/AIM2/APOBEC3F/TNFAIP3/STAT1
GO:0120193	GO:0120193	tight junction organization	74	0.287685876781993	0.992626279124927	0.476550680786687	0.744828391822543	0.617958331301541	2055	tags=20%, list=12%, signal=18%	CLDN4/CLDN3/CLDN18/SNAI1/PARD3/EPHA2/MARVELD2/FRMPD2/EPHB2/MPP7/EXT1/OCLN/CLDN14/LSR/TNF
GO:0031000	GO:0031000	response to caffeine	13	0.410541375103993	0.981253646743727	0.476534296028881	0.744828391822543	0.617958331301541	38	tags=8%, list=0%, signal=8%	ADORA2A
GO:0032412	GO:0032412	regulation of monoatomic ion transmembrane transporter activity	242	0.251772627948229	1.00311354575352	0.477157360406091	0.745016953812317	0.618114774656583	2750	tags=23%, list=16%, signal=19%	CCL2/MMP9/TESC/RRAD/CCR2/GEM/FXYD3/GPR35/SLC6A9/PDE4B/KCNK3/PPIF/CNIH3/PDE4D/GAL/HECW1/ABCB1/ANK3/P2RY6/WNK2/ADRA2A/VAMP2/ANO9/NTSR1/FXYD2/NEDD4L/EPHB2/EDN1/CABP1/MEF2C/CHP2/IFNG/KCNE4/JPH1/KCNS1/MTNR1B/CRHBP/HCN2/JSRP1/ARC/LRRC55/RASGRF2/TLR9/CACNG2/SHISA9/HECW2/PPP3CC/CACNB4/CASQ2/CACNG7/KCNA1/FGF13/GSG1L/FGF14/KCNE2
GO:0006089	GO:0006089	lactate metabolic process	14	-0.39024503744824	-0.998747384559773	0.477272727272727	0.745016953812317	0.618114774656583	4733	tags=50%, list=28%, signal=36%	PNKD/ACTN3/LDHC/LDHB/PER2/PFKFB2/LDHD
GO:0044065	GO:0044065	regulation of respiratory system process	14	-0.389224806628181	-0.996136325442035	0.477272727272727	0.745016953812317	0.618114774656583	3738	tags=36%, list=22%, signal=28%	GLRA1/GLS/FTO/ATP1A2/ADORA1
GO:0086015	GO:0086015	SA node cell action potential	12	-0.398275823794169	-0.992406245221197	0.477223427331887	0.745016953812317	0.618114774656583	319	tags=25%, list=2%, signal=25%	ANK2/SCN5A/HCN3
GO:0086018	GO:0086018	SA node cell to atrial cardiac muscle cell signaling	12	-0.398275823794169	-0.992406245221197	0.477223427331887	0.745016953812317	0.618114774656583	319	tags=25%, list=2%, signal=25%	ANK2/SCN5A/HCN3
GO:0043506	GO:0043506	regulation of JUN kinase activity	60	0.298096648422149	0.994885782776661	0.477794793261868	0.745456158555167	0.618479167626791	2348	tags=23%, list=14%, signal=20%	TNFRSF11A/TLR6/EPHA4/SERPINB3/ERN2/CCL19/PAK1/EDN1/AGER/TRAF2/ERN1/TNF/ROR2/TLR9
GO:0007156	GO:0007156	homophilic cell adhesion via plasma membrane adhesion molecules	149	0.261859531740875	0.985680756049615	0.477715877437326	0.745456158555167	0.618479167626791	2082	tags=15%, list=12%, signal=14%	CEACAM6/EMB/CD84/CEACAM5/CDH1/CLSTN3/PCDH1/PCDH20/CDH26/PCDH12/PCDH19/SDK1/CNTN4/PCDHGA7/FAT4/CADM4/FAT1/PCDHGA5/DCHS1/CDH3/CELSR1/FAT3/CDH16
GO:0010884	GO:0010884	positive regulation of lipid storage	24	0.358420473474164	0.987208871597241	0.478040540540541	0.7456517522307	0.618641444928076	2428	tags=33%, list=14%, signal=29%	PLIN5/PLA2G10/C3/CD36/EHD1/SCARB1/VSTM2A/IKBKE
GO:0006883	GO:0006883	intracellular sodium ion homeostasis	23	-0.333241998567222	-0.980137454382409	0.478260869565217	0.745807609790271	0.618770754549582	1677	tags=26%, list=10%, signal=24%	SLC12A2/ATP1A2/ATP1B1/AGT/SLC9A1/IL1A
GO:1900034	GO:1900034	regulation of cellular response to heat	17	-0.364413854730701	-0.991980126993027	0.478651685393258	0.746153187206202	0.619057468167952	5960	tags=59%, list=35%, signal=38%	DNAJB6/CREBBP/CHORDC1/IER5/CD34/DNAJC7/EP300/MTOR/ATR/SIRT1
GO:0060389	GO:0060389	pathway-restricted SMAD protein phosphorylation	65	0.293447444901801	0.99067304424022	0.478723404255319	0.746153187206202	0.619057468167952	2933	tags=28%, list=17%, signal=23%	INHBB/BMP6/GDF15/TGFBR3/BMP2/EMILIN1/RBPMS/NOG/GDF11/BMP7/BMP4/GDF6/GDF1/BMPER/GREM1/LEFTY2/USP15/TGFBR1
GO:0010171	GO:0010171	body morphogenesis	48	0.311253859776667	0.994132013184921	0.47887323943662	0.746198954734697	0.619095439901907	4087	tags=35%, list=24%, signal=27%	COL1A1/ARID5B/CRISPLD2/LEF1/CSRNP1/NOG/TBX1/ASPH/MMP2/BRAF/GREM2/CLDN5/SSBP3/ZNF281/FLVCR1/GPC3/DLX5
GO:0046460	GO:0046460	neutral lipid biosynthetic process	41	-0.287823837484141	-0.987287986331536	0.479274611398964	0.746448816445859	0.619302741513635	307	tags=27%, list=2%, signal=26%	GPAM/PLA2G4A/ANG/NR1H2/KAT5/GPAT2/LPIN3/LPL/PNPLA3/MOGAT1/AWAT2
GO:0046463	GO:0046463	acylglycerol biosynthetic process	41	-0.287823837484141	-0.987287986331536	0.479274611398964	0.746448816445859	0.619302741513635	307	tags=27%, list=2%, signal=26%	GPAM/PLA2G4A/ANG/NR1H2/KAT5/GPAT2/LPIN3/LPL/PNPLA3/MOGAT1/AWAT2
GO:0070918	GO:0070918	regulatory ncRNA processing	59	0.297592757530259	0.987210086264321	0.479938271604938	0.747294533514577	0.620004403687468	3011	tags=20%, list=18%, signal=17%	SMAD3/IL6/PLD6/MOV10L1/RMRP/H19/DDX4/PNLDC1/BMP4/TERT/HNRNPA2B1/BCDIN3D
GO:0030490	GO:0030490	maturation of SSU-rRNA	46	-0.284720808906754	-0.994293960599275	0.480769230769231	0.747436767660146	0.620122410434008	7874	tags=52%, list=47%, signal=28%	GTF2H5/UTP6/TSR1/KRI1/HEATR1/NOB1/WDR43/NAT10/UTP3/TSR2/MRPS11/RIOK1/UTP23/RCL1/LSM6/UTP20/NGDN/WDR46/DDX52/DHX37/FCF1/RIOK2/SRFBP1/WDR3
GO:0021756	GO:0021756	striatum development	21	0.370235191098796	0.986657422256687	0.480427046263345	0.747436767660146	0.620122410434008	626	tags=14%, list=4%, signal=14%	SLC7A11/ALDH1A3/BCL11B
GO:0000466	GO:0000466	maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	24	-0.329387740441151	-0.986576318868094	0.480487804878049	0.747436767660146	0.620122410434008	5586	tags=46%, list=33%, signal=31%	EXOSC10/EXOSC9/PES1/RCL1/NOL9/UTP20/ERI1/FCF1/ERI3/ERI2/URB1
GO:0006111	GO:0006111	regulation of gluconeogenesis	42	-0.283612574382781	-0.98342719573373	0.480519480519481	0.747436767660146	0.620122410434008	4998	tags=43%, list=30%, signal=30%	GNMT/STK11/SLC35B4/MST1/LEPR/EP300/DGKQ/PPARGC1A/SIRT6/FBP1/PDK2/SESN2/KAT2A/SIRT1/GPT/CRY1/PGP/GCK
GO:0022605	GO:0022605	mammalian oogenesis stage	11	0.427864742700771	0.982809349969809	0.480874316939891	0.747436767660146	0.620122410434008	2150	tags=27%, list=13%, signal=24%	TNFAIP6/NPPC/BMPR1B
GO:0032276	GO:0032276	regulation of gonadotropin secretion	11	0.427512471385349	0.98200017943536	0.480874316939891	0.747436767660146	0.620122410434008	696	tags=27%, list=4%, signal=26%	INHBB/LEP/GJA1
GO:1900078	GO:1900078	positive regulation of cellular response to insulin stimulus	25	-0.319716519915092	-0.973319001656472	0.480487804878049	0.747436767660146	0.620122410434008	1793	tags=24%, list=11%, signal=21%	ECHDC3/SIRT1/SRC/GKAP1/AGT/SORBS1
GO:0038003	GO:0038003	G protein-coupled opioid receptor signaling pathway	11	-0.40572502978457	-0.978031978310876	0.481236203090508	0.747811601089464	0.620433396753865	1117	tags=36%, list=7%, signal=34%	OPRD1/NPBWR1/OPRL1/OPRK1
GO:0048512	GO:0048512	circadian behavior	42	0.322074237499672	1.00052296607128	0.482982171799028	0.749021425168547	0.621437145909088	2149	tags=21%, list=13%, signal=19%	ADORA2A/PTGDS/GHRL/ADRB1/PARP1/MTNR1B/EGR1/ID2/PTEN
GO:0045214	GO:0045214	sarcomere organization	42	0.32151710786637	0.998792243994519	0.482982171799028	0.749021425168547	0.621437145909088	3756	tags=31%, list=22%, signal=24%	KRT19/TNNT2/EDN1/SYNPO2L/ANKRD1/TCAP/TPM1/MYH6/PRKAR1A/FHOD3/FLNC/MYLK3/TNNT3
GO:0048736	GO:0048736	appendage development	171	0.260434820327443	0.994524822426908	0.482662968099861	0.749021425168547	0.621437145909088	2758	tags=20%, list=16%, signal=17%	ITGB4/SLC7A11/ECE1/CRABP2/FERMT2/CHST11/RUNX2/KREMEN1/TBX3/SALL4/TP63/FMN1/FZD6/EN1/LEF1/SP8/NOG/HOXA11/EXT1/TBX4/FGF8/HOXA10/BMP7/TFAP2A/ASPH/GLI3/HOXD12/PRRX1/TBX2/BMP4/PIAS4/B9D1/HOXA9/GREM1
GO:0060173	GO:0060173	limb development	171	0.260434820327443	0.994524822426908	0.482662968099861	0.749021425168547	0.621437145909088	2758	tags=20%, list=16%, signal=17%	ITGB4/SLC7A11/ECE1/CRABP2/FERMT2/CHST11/RUNX2/KREMEN1/TBX3/SALL4/TP63/FMN1/FZD6/EN1/LEF1/SP8/NOG/HOXA11/EXT1/TBX4/FGF8/HOXA10/BMP7/TFAP2A/ASPH/GLI3/HOXD12/PRRX1/TBX2/BMP4/PIAS4/B9D1/HOXA9/GREM1
GO:0042339	GO:0042339	keratan sulfate metabolic process	17	0.387718890618962	0.982949838787336	0.48294434470377	0.749021425168547	0.621437145909088	1310	tags=18%, list=8%, signal=16%	CHST2/B3GNT3/ST3GAL4
